id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9228330935,2015-07-18,1073116,5,3.6,3408,8669,1,1,0,4,12,3213,890,2007,1990,98009,47.316355134591866,-122.29832856513251,3223,4165
8378464706,2015-07-19,899083,4,3.06,2794,13177,1,1,1,2,8,2500,632,1967,2000,98113,47.34198204438012,-122.42560431423581,2809,12271
1183565184,2015-07-20,1196449,6,4.16,3647,2416,2,1,4,3,7,3368,77,1956,0,98032,47.726099817367825,-122.47909364559973,3562,13759
1509643461,2015-07-21,214640,1,1.68,653,12045,1,1,4,4,4,273,321,1959,2010,98134,47.69171056285035,-121.54847095462374,570,3102
1738203968,2015-07-22,701932,4,3.94,2179,8766,1,0,0,3,12,2062,806,1952,2000,98130,47.57057162893237,-121.77538917585689,2248,10102
1597009935,2015-07-23,459329,3,3.07,1496,14460,2,1,3,1,9,1207,240,1993,2010,98013,47.79681949547491,-121.70005185170761,1690,2571
3073830453,2015-07-24,1236645,6,4.98,3657,14048,1,0,0,1,8,3171,17,1963,2010,98171,47.641110366130796,-121.51908227182116,3799,6125
4592400483,2015-07-25,978048,6,4.19,3244,14120,2,0,0,1,11,3184,767,1953,0,98045,47.32950206087815,-121.56837129658656,3205,12640
7453040831,2015-07-26,1244751,7,5.0,3856,2428,1,0,3,1,12,3432,453,1967,0,98060,47.707986438599605,-121.76308680136249,3843,7697
9651701520,2015-07-27,493509,2,1.5,1743,5378,2,1,1,2,7,1355,442,2001,0,98163,47.448839581822085,-121.80601293018069,1646,6169
4448778426,2015-07-28,544338,4,3.66,1592,8529,1,0,1,1,11,1258,927,1987,1990,98012,47.221691596324774,-122.16315000306463,1532,3159
9385995756,2015-07-29,1093549,6,5.0,3618,5474,1,1,4,4,11,3313,276,1969,2010,98015,47.39285276668701,-122.3959827482049,3584,13517
7208173071,2015-07-30,529590,4,2.68,1508,13485,1,1,2,1,3,1121,423,1993,2000,98132,47.65813074043563,-121.92627745163243,1607,11736
6129365937,2015-07-31,847905,5,4.22,2641,12254,2,1,2,3,7,2591,475,2000,0,98037,47.77612372431188,-121.92374670491141,2468,2329
2920713808,2015-08-01,819131,5,4.09,2273,4071,1,1,4,4,11,2222,26,1968,0,98177,47.365681849781915,-121.54776271458425,2344,4613
4564055179,2015-08-02,443049,2,1.0,1457,1555,1,1,2,3,9,1336,513,1962,2010,98037,47.34790979464583,-122.0574291933383,1306,9652
8106991253,2015-08-03,1148948,6,4.9,3559,9547,2,0,0,3,8,3393,864,2011,2010,98102,47.53816995135898,-121.80919237569393,3729,9998
5802728686,2015-08-04,246617,1,1.0,952,2563,2,0,0,2,8,945,463,2010,2010,98055,47.68701033979747,-121.92502937260328,907,4699
2724419129,2015-08-05,523705,2,1.06,1727,12692,1,1,3,2,9,1359,806,1979,2000,98062,47.647915409296566,-122.32323977089895,1850,7027
8701428434,2015-08-06,1112987,7,4.83,3459,2040,1,0,3,3,3,3415,981,1979,1990,98119,47.53597534153769,-121.90793569224509,3606,3273
6242045317,2015-08-07,803139,5,3.68,2765,3686,1,1,4,3,6,2422,823,2000,1990,98047,47.57883380896869,-121.95988329063718,2685,9250
1798698592,2015-08-08,885418,5,3.99,3021,13666,1,0,4,1,3,2777,362,1997,0,98104,47.34525937439581,-122.00609400609065,2960,14387
6196470732,2015-08-09,963692,4,2.32,2979,13967,2,0,4,4,8,2696,382,1982,1990,98058,47.45954455900201,-121.98657706635153,2794,11667
8450516576,2015-08-10,909095,5,3.84,2888,3553,1,0,0,1,6,2514,750,1968,2000,98076,47.35321937591218,-122.33601202804113,2996,5823
4663290934,2015-08-11,295353,1,1.04,1050,2779,1,0,2,2,3,944,524,2006,1990,98171,47.73065078490678,-122.03652226876933,898,10347
4032058948,2015-08-12,643650,4,3.93,2135,14186,2,0,4,2,11,2109,381,1968,2000,98126,47.26753270441931,-121.8943467281784,2098,8075
3163326081,2015-08-13,538675,3,1.71,1812,1075,1,0,4,1,6,1620,183,1990,0,98054,47.607844334713825,-122.01055080131447,1673,1497
3182452047,2015-08-14,1223127,7,5.0,3825,5326,1,0,0,4,8,3408,193,1991,2010,98054,47.35616991829902,-122.01131380487385,3964,7959
7348644252,2015-08-15,739351,4,3.13,2257,6835,1,0,0,3,9,1921,461,2001,2000,98128,47.48534644583108,-122.42248229020701,2210,14197
8593373218,2015-08-16,162194,1,1.32,856,6057,2,0,0,1,10,500,55,1953,2010,98135,47.37964766814798,-122.30922584798329,967,14616
7228915808,2015-08-17,901641,6,4.35,2570,12511,2,0,2,2,11,2509,229,1953,0,98126,47.393947190235686,-122.1790273072245,2745,7210
3281097896,2015-08-18,782585,3,2.85,2285,3349,1,0,4,4,11,2224,488,1954,2000,98131,47.356235808166616,-122.08065300607409,2430,13517
9263830570,2015-08-19,874167,7,4.28,3069,3773,1,0,1,2,10,2648,27,1990,2000,98084,47.65167575271726,-121.90606255614139,3018,8126
3413186620,2015-08-20,768596,3,1.62,2281,3262,2,0,1,4,12,2000,831,2010,1990,98114,47.41942951430743,-121.63665489547694,2456,13620
8178634419,2015-08-21,1234060,8,5.0,3671,4229,1,1,4,4,5,3551,582,2004,2000,98180,47.635814210628446,-122.34083526191135,3543,4976
8253385885,2015-08-22,1064722,6,3.79,3349,11308,1,0,4,4,4,3070,721,1962,0,98057,47.47364195806241,-122.48491196978931,3217,7420
6333654459,2015-08-23,1120441,6,3.91,3751,1392,2,0,4,1,7,3713,959,1963,2010,98036,47.528347625260174,-122.05076286922409,3727,2607
2829645408,2015-08-24,1248961,6,4.24,3794,2108,2,0,4,1,3,3415,183,2009,2000,98048,47.52597248542809,-122.06789710258838,3947,9912
9451391090,2015-08-25,1050638,7,5.0,3309,5362,2,0,2,1,5,3033,424,1974,0,98066,47.78551124760615,-121.94809878150483,3110,2274
7719026994,2015-08-26,984143,6,3.55,2989,6188,1,0,1,4,3,2896,374,1993,0,98018,47.420237473426575,-121.6667782286285,3097,13059
3259507231,2015-08-27,780260,3,2.34,2131,9802,1,0,3,4,5,1701,867,1959,2000,98128,47.32461045723856,-121.69763944901752,2049,1690
1829615935,2015-08-28,1077391,7,5.0,3316,14658,1,1,1,2,6,3202,40,1999,1990,98028,47.74707516421996,-122.39995671556999,3122,5023
7319220922,2015-08-29,448655,4,2.9,1515,14296,1,1,1,3,9,1340,483,1993,2000,98086,47.30490357358934,-121.56600463332333,1569,8247
7324405689,2015-08-30,577613,4,2.82,1848,6057,2,1,0,1,7,1728,259,1963,2000,98032,47.7006537075066,-122.38958560532555,1722,13344
6919429246,2015-08-31,285027,2,1.7,1015,11967,1,0,4,4,7,1003,440,1964,1990,98118,47.29012893728016,-121.86542949146576,1165,4437
5605394431,2015-09-01,1167774,7,5.0,3587,4998,1,0,4,2,3,3103,925,1965,0,98179,47.59523460053644,-121.82759370640443,3581,3355
4666418378,2015-09-02,1031396,7,5.0,3339,9864,2,0,4,2,10,2953,855,1951,2000,98168,47.29032448795872,-121.8201225127769,3325,6581
8410051608,2015-09-03,246857,2,1.0,835,7566,2,1,0,2,6,420,83,1979,1990,98150,47.75385149154366,-122.23464882832461,637,1749
2547880623,2015-09-04,660378,4,2.97,2282,4677,1,0,2,1,12,2120,45,1979,2010,98132,47.5390049695917,-122.169654908235,2265,4051
9963902580,2015-09-05,884895,5,3.85,2805,6796,2,0,2,1,7,2531,439,1980,2010,98070,47.39756430348405,-121.9513231248506,2939,13965
6163192360,2015-09-06,307637,1,1.0,996,7363,2,1,3,3,4,599,670,1969,1990,98184,47.28419366497816,-122.3004125041999,1068,8763
3342863191,2015-09-07,294260,1,1.0,1395,9123,1,1,2,2,3,1220,855,1998,0,98133,47.4227153416876,-122.47968953216665,1562,4564
1994710231,2015-09-08,875078,5,3.67,2707,9222,1,0,2,1,11,2238,518,1984,1990,98176,47.62301202092129,-121.93785554549143,2558,13847
4646100280,2015-09-09,433014,3,2.7,1351,8690,1,0,4,2,4,1015,985,1972,0,98021,47.43097053035713,-122.03472142798799,1413,6758
7001235295,2015-09-10,667850,5,4.14,2187,14654,1,0,1,4,8,1809,844,2010,2010,98076,47.34765648165727,-121.84326879377653,2354,2704
2054631931,2015-09-11,880731,5,3.93,2431,2400,2,0,2,2,3,2108,437,2004,2000,98003,47.54644566897629,-122.35329942416634,2363,12637
8783881687,2015-09-12,1089023,7,4.7,3237,14441,2,1,2,3,3,3065,135,1957,1990,98071,47.45069311170227,-121.65907510541015,3261,7074
2472482115,2015-09-13,863279,4,3.2,2927,5071,1,0,0,1,11,2440,182,1989,2010,98191,47.299483741618175,-122.35377851153947,3036,13636
1478835984,2015-09-14,702311,4,2.71,2068,9808,1,0,3,4,6,1794,708,2008,2000,98164,47.292392794166474,-121.60865639511998,1928,14378
3449890097,2015-09-15,529024,3,2.43,1456,13826,2,1,0,1,11,1393,171,1981,2010,98158,47.624477194133114,-122.05047882740429,1620,3377
2905983377,2015-09-16,1028001,5,3.81,3238,3786,1,0,4,4,7,3138,908,1956,1990,98164,47.78480313730975,-121.95019474062731,3053,9019
4765027728,2015-09-17,1297472,8,5.0,3998,8169,1,0,1,2,9,3677,860,1951,1990,98127,47.33985644251724,-121.60341866403601,4026,6274
8425439273,2015-09-18,697717,4,2.55,2136,1870,1,1,3,2,3,1674,787,1955,2000,98044,47.66388916049889,-122.20008695152293,2130,4231
3574287404,2015-09-19,453009,2,1.68,1791,5196,1,1,0,3,8,1726,589,1985,1990,98135,47.252564021470285,-122.31817300375884,1841,7409
6159388688,2015-09-20,602656,3,2.14,1940,12796,2,0,2,3,10,1610,927,1981,2010,98167,47.42894555143131,-122.05424837918055,2042,3215
4823537165,2015-09-21,525354,3,1.83,1691,10604,1,1,2,4,3,1647,955,1994,2000,98092,47.50401289168495,-122.25563277147229,1538,7288
1493519004,2015-09-22,561307,2,1.04,1566,3739,2,1,3,3,11,1480,689,1991,2000,98004,47.36124816717386,-121.97215608845968,1600,7329
9606414979,2015-09-23,251886,1,1.0,784,1940,1,0,2,3,5,327,538,2002,2010,98155,47.51774704990855,-122.22474213555569,704,1885
7451076090,2015-09-24,908319,4,3.78,2944,1340,1,1,0,3,3,2878,119,1958,0,98103,47.72956865659831,-121.63551046440455,3063,1864
9824061547,2015-09-25,148793,1,1.0,511,12100,2,0,0,3,3,59,280,1998,2000,98080,47.766662777412996,-121.89267540774227,360,7917
2348807884,2015-09-26,720169,3,2.24,2130,14331,1,0,2,2,8,1872,307,1951,0,98086,47.26033417262383,-122.49975933025709,1970,12686
4747899638,2015-09-27,1212670,6,4.55,3873,8422,2,0,2,3,8,3452,707,1960,2010,98136,47.363107560390524,-121.69452626532018,3694,4054
9964066137,2015-09-28,1172290,6,3.93,3824,5133,1,0,4,2,3,3620,276,1999,2010,98129,47.787480350510634,-122.16978766327385,3994,9977
3969609369,2015-09-29,970014,7,4.37,3046,1659,1,1,1,2,5,2621,529,1984,2000,98062,47.36225104624135,-122.17979201584504,3027,9648
6419179693,2015-09-30,442934,2,1.0,1253,11225,1,0,3,1,9,787,294,1964,1990,98050,47.61562441068607,-122.11693718786553,1057,9536
8857149407,2015-10-01,839408,4,3.12,2582,10752,1,0,0,2,12,2159,782,1980,2000,98115,47.35207221632222,-121.86973747191593,2526,1553
1817491074,2015-10-02,1054413,7,5.0,3274,4457,1,0,3,2,5,3097,52,2011,1990,98112,47.41381935599262,-122.05793928960578,3430,6116
9234399712,2015-10-03,1098376,7,5.0,3396,10848,2,0,4,3,5,2978,805,1977,0,98030,47.31476739273814,-121.8713644534303,3273,8683
7672483090,2015-10-04,168712,2,1.55,589,3975,2,1,0,2,5,310,431,1974,1990,98006,47.71378011621829,-122.35321927836421,619,1787
2285191659,2015-10-05,392802,2,1.45,1275,10241,1,1,4,4,9,932,51,1974,2000,98157,47.7295892582917,-121.52983553547591,1371,11011
2850522187,2015-10-06,962434,5,3.45,3152,1453,1,1,4,3,6,3136,727,1950,1990,98185,47.37814750474926,-121.77039371291613,3299,9896
2340853943,2015-10-07,1120361,8,5.0,3517,10896,2,0,2,3,6,3222,71,2008,2010,98002,47.69415389450238,-122.24979289282162,3525,14415
3582924917,2015-10-08,744808,4,2.54,2125,9184,2,1,3,3,5,1924,27,1991,0,98050,47.41494499002219,-121.77583009192523,2087,5907
7633986915,2015-10-09,1086806,7,4.69,3569,6442,1,1,3,1,12,3120,468,1983,2010,98055,47.2594116537371,-121.92497454373836,3536,8190
4198999349,2015-10-10,250664,1,1.03,917,11976,1,0,2,3,11,746,911,1967,2010,98072,47.654845838375245,-122.39081100359648,994,10144
7210331776,2015-10-11,141485,2,1.0,614,1818,2,1,3,2,4,208,763,1954,2010,98009,47.55786774933931,-122.32180357321188,650,1814
1085999128,2015-10-12,271254,1,1.96,1116,5868,1,0,2,4,6,855,885,1969,2010,98060,47.36462946620245,-122.45869185807854,1091,10740
5563432565,2015-10-13,1200761,8,5.0,3767,1012,2,1,0,3,10,3574,911,2011,1990,98049,47.35179984430711,-121.69076192832532,3619,9335
7800743623,2015-10-14,396619,3,2.42,1325,13171,1,1,4,3,8,1177,546,1981,2010,98121,47.78537402228939,-121.94829524740476,1473,3777
2993740774,2015-10-15,762784,3,1.85,2149,8727,2,1,4,4,9,1775,400,2007,1990,98174,47.71750062453585,-122.18325135134978,1958,4766
1941139277,2015-10-16,620657,3,2.09,2016,1920,2,1,3,3,9,1641,200,1999,2010,98000,47.68587899762426,-122.3736550979718,1961,5958
7856631629,2015-10-17,1218269,6,4.29,3646,5920,1,0,1,1,4,3612,760,1987,2000,98184,47.276810625185,-122.01595412403962,3672,4825
5410363000,2015-10-18,332000,1,1.0,912,3418,2,0,4,2,6,544,610,2004,2010,98037,47.65311236454895,-121.97473865328206,947,2216
2634157267,2015-10-19,1233652,6,4.82,3947,10506,1,1,2,4,12,3919,819,1977,2000,98189,47.32872413272197,-121.7980514990195,3988,10999
2699852185,2015-10-20,1382806,8,5.0,3991,7475,1,0,1,4,12,3729,988,1971,1990,98078,47.78643336592494,-121.53006278955291,4095,5470
8755002475,2015-10-21,391826,1,1.26,1228,12869,1,1,1,1,8,1008,998,1992,0,98088,47.23125351277736,-122.06505446959262,1098,13964
6582034480,2015-10-22,1310050,8,5.0,3848,3017,1,1,4,2,5,3796,465,1985,1990,98197,47.411283090136145,-122.09396579340563,3805,11931
3655538765,2015-10-23,1210229,7,5.0,3568,8957,2,1,4,1,11,3148,651,2001,0,98081,47.45718870446723,-122.13006999540988,3386,7772
8158557419,2015-10-24,1083132,7,5.0,3308,10420,1,1,4,2,6,3030,594,1985,0,98192,47.69452174693735,-121.67307609103314,3162,10481
7489569940,2015-10-25,420056,3,2.44,1175,5792,1,1,2,1,12,823,559,1977,2010,98189,47.659733690802426,-122.34368277860077,1189,8717
5389825257,2015-10-26,1280703,6,5.0,3965,7830,1,1,1,3,4,3574,789,2007,0,98183,47.424995286967956,-122.15618709636492,3973,9747
2537431638,2015-10-27,690386,3,2.21,2392,14237,1,0,3,1,8,2317,378,1985,1990,98066,47.539336176074826,-121.7750291951246,2212,1862
5889254191,2015-10-28,974064,7,4.84,3004,3434,2,0,2,4,3,2511,759,1958,2010,98016,47.701357098164635,-122.48430506465755,3085,7217
8969531391,2015-10-29,1143812,5,3.12,3467,3868,1,1,0,4,8,3292,894,1970,0,98126,47.21091975529063,-122.21061927639431,3515,11677
9318168619,2015-10-30,948009,5,3.72,2739,11707,2,0,4,4,12,2730,176,2013,1990,98111,47.68130685971468,-121.85855283724528,2566,14168
3214813933,2015-10-31,1009768,6,4.28,3286,2438,2,1,1,1,3,2824,51,2010,0,98135,47.76813761520522,-122.31404790199919,3381,6938
7430656460,2015-11-01,533041,2,2.51,1622,13356,2,0,2,4,10,1506,78,1989,0,98059,47.21923871289051,-122.19728943087573,1632,3355
5759489553,2015-11-02,668843,4,3.88,2071,4543,1,0,0,4,7,1792,384,2005,2010,98039,47.22734859224691,-122.01395492551677,2155,10157
6694373236,2015-11-03,447206,1,1.0,1477,12367,1,0,2,3,8,1260,833,1953,2010,98088,47.406708403339614,-122.07797643403032,1296,3395
6183998035,2015-11-04,510200,4,2.64,1508,2781,1,1,2,3,4,1334,575,1980,1990,98189,47.252661738260606,-122.39397281004462,1327,9667
9951847268,2015-11-05,863799,6,4.54,2643,7343,1,0,3,2,4,2410,7,1976,2010,98040,47.487565648176336,-121.56176467774436,2772,10530
8472675396,2015-11-06,723170,4,3.7,2187,3263,2,1,3,2,11,1751,213,2007,2010,98139,47.63722641105387,-122.45570727941791,2382,1524
1511558664,2015-11-07,1085085,5,3.78,3210,11161,2,1,2,2,5,2959,24,1974,2000,98114,47.54013954101909,-121.75025724357718,3129,14736
2230395333,2015-11-08,1227506,6,4.18,3761,1211,1,1,0,1,8,3467,449,1954,2000,98099,47.31785914544365,-122.42857722890884,3657,11763
3225124505,2015-11-09,186329,1,1.0,536,9699,1,0,1,2,12,86,767,1957,1990,98116,47.59288678001821,-122.03270419697492,455,1561
4212704583,2015-11-10,1355231,8,5.0,3940,7159,1,0,1,1,7,3619,754,1958,2010,98181,47.61091268750735,-122.32458870834459,3764,9167
4592872824,2015-11-11,709896,4,3.3,2048,14809,1,0,4,1,6,2043,968,1964,1990,98088,47.75946757341101,-122.35890220357108,2000,9113
6433482742,2015-11-12,903180,6,4.15,2826,8027,1,1,4,2,12,2806,456,1956,2000,98092,47.28807813842623,-122.37410202345828,2870,8416
8285091081,2015-11-13,808343,4,2.74,2764,1331,1,1,1,2,4,2692,460,1964,2000,98138,47.61540169894583,-122.04721336330466,2823,12894
7580847137,2015-11-14,1044808,7,5.0,3414,7860,1,0,2,1,10,3085,197,1986,2000,98059,47.74685633131189,-121.9845150906127,3217,5664
4528923657,2015-11-15,478261,2,1.12,1372,9044,2,1,2,3,12,1337,93,1988,1990,98067,47.50093849199238,-122.36661550645717,1564,2205
5730390416,2015-11-16,694784,3,1.53,2321,9169,2,0,3,4,9,1935,718,1955,2010,98077,47.41707980791784,-121.52060426973377,2263,13225
4401147330,2015-11-17,518397,3,2.3,1796,9742,2,0,3,4,4,1564,946,2006,0,98045,47.3024496965327,-122.24223411313778,1877,13039
8780642526,2015-11-18,794795,5,3.57,2609,6720,2,0,4,4,8,2394,436,1968,2010,98037,47.72007213189385,-122.04115866039722,2743,13393
4038372705,2015-11-19,324130,3,2.51,1095,10133,1,0,1,3,10,626,526,2012,1990,98188,47.43654782490436,-122.2837304423981,1240,3238
8352030292,2015-11-20,803432,4,3.16,2403,1727,1,1,2,1,9,1907,689,1980,2000,98016,47.754929465960615,-122.00607735455046,2422,2160
9153373816,2015-11-21,390562,3,2.23,1228,5975,1,0,1,2,3,1023,966,1959,0,98065,47.708654978878464,-121.74398341753482,1354,13987
1533037074,2015-11-22,510881,2,1.47,1865,12054,1,0,0,1,7,1440,377,2011,1990,98199,47.42598391107832,-121.9788979857055,1824,6239
5816440331,2015-11-23,290352,2,1.13,896,4243,1,0,1,1,4,468,586,1952,2000,98035,47.54434858536776,-122.21435112928195,771,13017
4097239881,2015-11-24,380513,1,1.0,1198,1648,2,0,0,2,8,1155,103,1967,1990,98073,47.21630442177636,-122.25160339126606,1096,7974
6084316421,2015-11-25,1133033,8,5.0,3590,6095,1,0,3,3,9,3500,805,1974,0,98006,47.357932841720285,-121.74106559377294,3569,1071
9696298936,2015-11-26,924994,5,3.26,2724,14809,2,0,3,4,9,2308,679,1969,2000,98015,47.62616370914155,-122.38176182427374,2650,1754
2751872513,2015-11-27,669453,5,3.75,2135,7614,1,0,4,4,5,1820,961,2007,2010,98013,47.606746567507756,-122.13003350559413,1966,8298
4126788835,2015-11-28,343916,2,2.02,895,11929,2,1,1,1,9,426,626,1999,1990,98079,47.41202167572505,-122.34851728334611,959,7600
8787409876,2015-11-29,967439,4,3.25,2992,14900,1,1,1,3,7,2900,38,1959,0,98024,47.68516481914567,-122.24202417070552,3125,13044
2655939945,2015-11-30,1257530,7,5.0,3804,11939,2,1,0,4,10,3338,457,1970,2010,98104,47.34150163113993,-122.34731676751505,3616,10096
8971463919,2015-12-01,137572,2,1.22,575,8135,1,1,3,3,10,237,363,1978,0,98003,47.476762319891364,-121.61322749145758,754,9152
8515993841,2015-12-02,244115,1,1.0,764,2009,1,0,0,2,9,311,784,1959,1990,98156,47.48351838118654,-121.76809580098697,915,9243
4457950549,2015-12-03,967958,7,5.0,3002,2550,1,1,3,1,8,2510,134,1962,0,98126,47.40449006132201,-121.93907275395574,3140,14291
1587745515,2015-12-04,674599,5,3.93,2319,9995,1,1,0,1,4,2237,373,1996,2000,98055,47.7727996606751,-122.27557477750447,2518,3621
5594409949,2015-12-05,440353,2,2.18,1217,13272,2,1,3,3,8,885,231,1972,0,98005,47.61801042010906,-121.98977317280081,1412,4190
4112546713,2015-12-06,1013729,7,5.0,3282,8492,1,0,0,4,11,3001,38,1999,1990,98128,47.523519601196384,-121.97916679355242,3283,4948
8887344933,2015-12-07,1226021,7,5.0,3955,13501,2,1,3,3,4,3486,963,1953,2000,98166,47.50630905603319,-121.9095962743461,3772,2287
8999332028,2015-12-08,384334,3,2.63,1350,13456,1,1,0,2,3,1330,802,2002,0,98128,47.29557765548266,-122.43991484277727,1546,6358
9765744573,2015-12-09,622059,2,1.4,1890,4401,2,0,1,4,7,1663,818,1951,0,98114,47.42331213824086,-121.5270980288033,1782,8518
5508261765,2015-12-10,126603,1,1.0,643,8447,1,1,4,4,8,268,46,2014,2000,98190,47.60366398883746,-122.03456102939968,722,8036
3677994546,2015-12-11,476093,3,2.31,1384,14265,1,0,0,3,5,1255,35,2006,2010,98056,47.75474213181204,-121.5734682259009,1541,5780
5566007077,2015-12-12,1224225,8,5.0,3640,6424,2,1,4,2,10,3466,831,1956,2010,98194,47.6898784356351,-122.49019188528602,3835,2772
8184432247,2015-12-13,1187858,6,4.83,3670,5241,1,0,1,4,9,3563,94,1968,2000,98064,47.38023388237598,-122.25244160436469,3785,4902
2208391736,2015-12-14,314131,1,1.17,895,13803,1,1,1,1,4,482,984,1993,0,98064,47.46037397541396,-122.39600442968667,754,6726
7260238374,2015-12-15,1196777,8,5.0,3596,4161,2,1,3,2,9,3314,360,2012,2010,98102,47.24975051242768,-121.73038382264522,3609,13112
2962017523,2015-12-16,1051028,5,3.62,3495,13740,1,1,4,4,3,3425,524,2014,2000,98020,47.26130339382135,-122.17987495040529,3394,7200
8851099128,2015-12-17,1173136,7,5.0,3438,5155,2,0,2,3,11,3035,145,1988,1990,98157,47.482138232199226,-121.65950749158425,3238,10141
7297509912,2015-12-18,604596,3,1.98,1992,8478,1,1,3,4,9,1943,916,1975,0,98032,47.51813164409026,-121.66761463428415,1834,4138
7022862904,2015-12-19,1193280,8,5.0,3722,9719,2,0,4,1,8,3628,367,1993,1990,98175,47.35841625741815,-121.83220520719343,3832,8213
6939437910,2015-12-20,523468,4,3.15,1667,12490,2,0,0,2,4,1389,64,1961,0,98021,47.58566961351156,-121.83421819645602,1634,14961
4088406302,2015-12-21,1029377,7,5.0,3116,10215,2,0,0,4,5,2720,227,1971,2010,98181,47.62202841134808,-121.79984030792687,3107,3416
2077565697,2015-12-22,481698,4,2.9,1562,7617,2,0,1,1,3,1226,753,1963,1990,98109,47.379469678967176,-121.82623616537022,1395,11471
5726880942,2015-12-23,840145,4,2.42,2656,6660,1,1,2,4,12,2525,519,1979,1990,98003,47.65505483542452,-122.11309164231565,2489,10617
2689045220,2015-12-24,427732,2,1.13,1565,12926,1,1,0,4,7,1168,815,1993,2000,98182,47.32336295142348,-121.81717235543145,1540,8051
7943728211,2015-12-25,600933,3,2.35,1709,14390,2,1,4,2,11,1434,852,1987,2010,98171,47.526550826365344,-121.60259303080764,1704,2584
6781871612,2015-12-26,1128137,5,3.85,3482,9624,1,0,4,3,8,3103,554,2008,2010,98139,47.6825686561373,-122.16742650812337,3439,2046
8102960017,2015-12-27,908887,4,3.12,2945,2176,1,1,0,3,7,2933,755,1991,0,98073,47.52220545140953,-121.55511097378505,2989,14578
6799059197,2015-12-28,1184742,7,5.0,3794,8956,1,0,4,1,5,3792,180,2001,2000,98118,47.744777631112626,-122.48641841210123,3959,7984
4800221213,2015-12-29,382131,1,1.0,1133,9592,2,0,4,1,7,660,500,2012,2000,98179,47.235100739724786,-122.15091746173476,1272,3165
7031171926,2015-12-30,481435,2,1.63,1656,11296,1,0,1,1,10,1183,596,2010,0,98092,47.55298830729488,-122.36790159827126,1801,13215
7720077017,2015-12-31,1196468,7,5.0,3734,12242,1,1,2,2,4,3269,154,1983,1990,98064,47.53705327152663,-122.37338017095497,3868,6719
2245729629,2016-01-01,609469,3,2.82,1738,3233,2,1,1,3,7,1515,786,1988,0,98064,47.59621199712561,-121.68457050598843,1608,8222
6024077519,2016-01-02,349037,2,2.22,1232,11637,1,0,2,1,8,771,534,1990,0,98009,47.700044103208185,-121.58163168524987,1358,2176
1410773643,2016-01-03,258630,2,1.0,734,5700,2,1,4,1,12,560,626,1986,0,98145,47.63551185060304,-121.72224174576701,647,7411
1486618104,2016-01-04,1047286,7,5.0,3205,12027,2,1,2,4,10,2819,817,2014,2000,98046,47.674169641223706,-121.52338428100744,3289,9074
3350741615,2016-01-05,390133,2,1.52,1250,6906,2,0,4,4,10,866,434,1981,0,98065,47.37329003543057,-122.28367102983373,1192,11352
1706948505,2016-01-06,975310,6,4.37,3135,8860,1,0,4,1,7,3046,810,1957,0,98048,47.43249842714138,-122.35920008779031,3031,10223
5569328821,2016-01-07,1204739,7,5.0,3580,8526,1,1,1,4,11,3173,98,1967,0,98199,47.57606618442774,-121.97929621796038,3688,4288
2363174738,2016-01-08,1143621,8,5.0,3645,6559,2,0,1,4,6,3405,615,1994,2010,98021,47.532076883154964,-121.67096238525738,3764,13718
1946263298,2016-01-09,375298,3,1.85,1453,7732,2,0,3,4,11,1419,371,1982,1990,98085,47.77666232498232,-122.46016090916194,1464,2315
7508186215,2016-01-10,993726,5,4.05,3039,3513,2,1,0,2,9,3026,562,1954,1990,98025,47.31210069996065,-121.50443433900011,3155,1892
8523798270,2016-01-11,1027934,5,3.89,3460,8830,2,1,3,1,8,3266,361,1985,1990,98136,47.41076702347068,-121.89775407079468,3444,6169
4696540132,2016-01-12,1251794,7,5.0,3824,10965,2,0,3,1,6,3428,111,1972,1990,98148,47.543653139970914,-121.52105818781862,3828,9298
8279619019,2016-01-13,1287045,8,5.0,3801,7944,2,1,2,4,4,3371,452,1989,2000,98094,47.72077826196169,-122.13491836676623,3964,4080
5340284030,2016-01-14,694087,5,3.93,2042,8910,1,0,4,2,10,1737,755,1954,2000,98190,47.75760911481459,-122.04197617946642,2057,9936
2692604294,2016-01-15,602670,4,2.85,1697,6649,2,0,4,4,8,1364,168,1983,0,98106,47.40162179849656,-121.74763855760261,1742,14767
8949777881,2016-01-16,793802,4,2.02,2176,2096,2,1,4,2,5,1964,583,1973,2000,98133,47.24026507691581,-121.70729954943869,2214,7466
3307859852,2016-01-17,575638,2,1.42,1691,10120,2,0,0,1,9,1282,138,1966,1990,98013,47.45297181875331,-122.26696694664976,1783,9813
1824442314,2016-01-18,881628,5,4.4,2717,2951,1,0,2,4,12,2715,847,1971,2010,98160,47.4366064859401,-121.57019891369228,2907,6090
8384055603,2016-01-19,676497,2,1.45,1916,11165,1,0,2,1,9,1738,230,1964,0,98070,47.79189224075781,-121.63257687816527,1723,5240
2166300328,2016-01-20,1185638,5,2.63,3493,10746,1,1,4,2,8,3454,238,1964,0,98151,47.45863674657448,-122.4817946968968,3370,10012
2358133613,2016-01-21,1151038,6,4.25,3342,11970,1,1,3,3,4,2891,983,1974,1990,98074,47.38343379958194,-122.37143189414482,3465,1411
